"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"St. Kitts and Nevis","KNA","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","105.122169811321","144.193457943925","95.6818604651163","116.884090909091","134.162608695652","132.412017167382","124.403225806452","107.51186440678","109.58904109589","119.8738170347","98.159509202454","96.8165374677002","95.8820861678005","103.322784810127","95.193199381762","134.875690607735","129.587039390089","80.9048074036089","80.9160645524987","81.5762397720563","100.789938846421","86.5370537264108","70.9122583467818","78.2728664000731","72.0052473908549","62.1571435483497","66.5725062945948","71.7434044348073","68.9087391381957","65.968089924776","63.5186844173739","62.1203890452684","49.9720366914548","54.9753319226237","50.8202975118845","48.487418269326","51.2058689338838","50.1814680518651","46.1830920427326","44.5158190217657","52.8233388439962","46.2725648358614","48.2577983004374","49.3477511351362","42.1350602722408","42.2341933950719","44.1247589317337","42.2687721824305","47.3928606893615","43.5425151671906","39.3852216645106","35.6650746724345","33.983313291672","35.9036330704916","35.4471714298867","37.5942093476086","40.0428298432424","36.1892460548934","36.9275135376343",
"Korea, Rep.","KOR","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","9.50157117694155","14.7664761020882","16.987359486058","16.221731243973","15.0929637371552","20.3813785636954","24.6163598836664","27.1282144216858","31.3873426697394","31.8918432117184","31.3360240446544","34.9950819910873","38.2486227052913","53.9016145823887","58.0740057614944","56.2964274495245","55.3739627563622","54.5118383611497","53.5660889338251","53.1727153937596","61.2549972258324","65.4450996877788","59.2798843446726","58.188259526109","61.9850832566957","61.2507260005777","57.3841518378794","60.4249523688302","57.1205339014697","50.8536976479654","48.2764671697209","47.0920720981324","45.2525345321103","42.9807868645422","43.5381278100347","46.7834079007831","46.8240149868812","50.3638477894948","60.2806180940701","54.2891213348939","59.2466834114051","54.6920297199116","51.6562628223864","54.7586556623114","62.5336780722098","60.7543038201895","62.744573582487","64.8747237351593","85.5383857911717","76.1273301847916","81.4615384835945","89.7845827356059","87.2954400536873","82.3538524609894","77.8113513472935","69.6616328680867","63.7274773737016","68.7356763330065","70.3992413583046",
"Kuwait","KWT","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","79.1913351134846","75.4760538641686","79.7741743119266","76.9773922187171","78.9302932254803","80.6545649420247","81.4097540461539","85.0556967213115","89.935939155913","96.249265571709","96.2397448741111","100.314743339323","103.284375304609","96.9298009051896","95.3890784932038","91.460634505603","91.879719090735","88.7293526947943","90.4528590657118","85.3516419830688","77.4252411650341","73.1693079925907","61.5092699565314","66.7102485053393","73.0952365819139","59.7684654808562","53.1302560269109","69.6525998514958","72.1929637167762","72.2659785473975","75.6665023416317","73.8617169234378","74.0254276869603","70.052615117393","65.669873099106","70.5162696629214","68.9924530417718","63.900284728214","66.1398331814677","69.3639378889079","75.0885432119696","72.1403522225993","73.3183837205733","76.1873639575972","69.7828597677013","80.2753091831398","82.578091626756","83.9725277183707","82.9134432429478","81.8611841010783","74.2663931216333","70.4605721235003","74.0458519029233","76.3634026461494",
"Latin America & Caribbean (excluding high income)","LAC","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","24.575676373499","23.8566037213519","18.44050998553","18.6975634898968","17.9331822902934","17.681935705887","17.2079800019199","17.6350619081736","17.3830311835776","17.1317858347039","18.6686472031986","17.7417442340963","17.797942059498","18.8911659057669","22.9872016701521","22.4190175215169","21.4611984227298","22.7181767985554","22.1565474911809","23.6041135977381","26.5507584393519","24.9978703317354","22.8694618304727","23.436276231141","25.5563979079673","24.0614792217279","22.2343793978531","23.4191362724873","23.9368317318524","23.7928701957325","22.0018872792875","18.7216017164122","22.761831783083","21.4633027925026","22.1293667541098","24.1953076879053","25.017011702287","26.4993559636637","27.0573968616043","30.8382049717288","32.9155526608794","32.707444021114","35.9013481237989","37.303918585641","39.4214855822309","38.507094764978","38.7659008242558","37.7761375784114","38.4825584529995","31.3225548599373","32.285054070669","34.8899547045607","35.4655907419474","35.2189133388693","33.9297823005498","36.5118318516778","35.5771723008312","35.3512603250494","41.0328517695826",
"Lao PDR","LAO","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","11.7235775789015","10.4366199437017","13.5633891157386","25.5685530208452","42.7406600597216","34.7316160052511","30.5004903034701","25.9705401863481","35.7330660113577","50.6873042302194","56.0376032876781","51.0338232155045","54.0649720498101","60.9612347810285","72.0993577676328","57.4795370487867","49.9653990346743","46.9292692557541","42.54407534594","39.3906185841104","45.4699482288977","52.4572909448693","56.2428635241734","47.1233114254666","45.8309864274152","43.1002308993653","53.3966151625078","52.5074111004857","52.2600041942902","44.7571330688178","52.251737758927","64.8210311221111","60.8451106056619","62.0598451711202","63.9797933409874",
"Lebanon","LBN","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.6900817143214","100.073631834299","106.359541217508","91.2925597313018","81.4911524064232","66.3959915259333","66.7039822130668","67.7032036330758","60.451925623473","51.4859587628866","44.8305198057287","39.58356441292","40.2366929285165","48.0063423159319","40.7158665835412","45.4515606936416","55.8416193210512","55.7004240196486","56.5158951442456","63.6219717335382","72.5616935177783","58.5191110124401","61.1172000311408","65.9103070991118","62.3096237306612","58.0242896637997","55.1369577964126","45.9179754274086","45.4692270100587","44.8310480780416","42.7725303500288",
"Liberia","LBR","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","114.073226544622","39.4039735099338","38.1877022653722","37.2994652406417","49.1638795986622","46.4699683877766","55.8534405719392","50.9104151493081","61.1239860950174","39.5927601809955","46.6466466466467","58.8407005838199","53.840499816244","55.7222041082491","77.6399491094148","62.008183821215","48.2331887049526","44.0426059708625","48.938134810711",
"Libya","LBY","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.2208332315211","51.8705845674201","44.5878964469133","46.1264509215602","50.692252433029","56.243845505618","56.576","51.3996826630857","44.4957620467745","33.6467637540453","41.2069890827467","44.0661729651163","69.5590112255882","65.5152885187388","71.7069602173762","73.790278369825","79.1711548796366","79.4801412382986","81.5924595545135","79.1929714198922","89.0810903370881","77.9840674215495","101.407458083253","111.472977911164","96.7850391595034","99.924102506707","69.0764808683209","78.0145191975826","69.8391253715704",
"St. Lucia","LCA","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","90.7648534491587","103.869377854817","105.000366990334","117.828832697138","98.568758265538","84.9086634075329","95.5910208146432","73.243549680688","71.524170600063","79.5608116561679","76.8114818623469","87.1540612251798","87.9462956324176","76.7697562926084","73.7948112833515","72.3158055555027","68.5670833981314","64.0641562815013","60.9639931415508","55.691534713524","54.5024683798621","49.6971986968101","49.8343167269241","47.703101860239","49.9790930304705","43.8471652791545","52.6426417473885","52.6030434008097","54.1373395402067","60.463583520099","55.6498588692484","63.7279118668885","53.646326815265","62.6785175713992","59.3379491226131","57.4457090783101","53.6076406816728","51.0890030656764","45.7059094897047","45.905667484091","43.2010810214238","41.7868175856174",
"Latin America & Caribbean","LCN","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","25.7303690963765","25.1490857659743","19.519186125191","19.7197646228371","19.048333544281","18.8039652785812","18.4835921776247","18.8267353182774","18.5829227530014","18.4708342829947","19.9096824007022","18.8425958096378","18.7422818192336","19.5761894004654","25.2413155170652","25.0859226346879","24.4149937259229","25.4423220303843","24.5735273681324","26.080309037421","29.4197249278811","27.4981935467613","25.1578152122938","25.5560663899813","27.3198526507607","25.567756717734","23.8603538495513","25.0085421799589","25.3391202086316","25.4889962977986","23.2604774926049","20.0165996213299","23.9725826176391","22.5710285253954","23.1634262838749","25.3800431736256","26.2976851548228","27.6569372150202","28.0345881969036","31.6158852938645","33.8432351180915","33.6262260285128","36.6668107929842","38.287224300672","40.6972994781503","40.4938197748614","40.9725737006834","40.0568288874626","40.8550154984415","33.1617662513475","34.0488079212442","36.9528963723583","37.3290000310333","36.9242302090055","35.5356359081115","37.70213391794","36.5453761973341","36.3064090375414","41.7139355617603",
"Least developed countries: UN classification","LDC","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","27.6263756873664","26.1419042695002","24.0203724689963","22.5960710292791","28.2408582239621","25.0068405255473","25.0056635556599","26.1544331040345","27.435168092789","27.7218720755321","28.8516411791684","28.8963486118232","24.5501316684765","25.5677395791561","25.5056362897859","20.8765539730539","24.4487839134696","25.2241012641686","23.4503299762816","25.8420037345867","33.6731518413237","30.8732700890048","27.6715367442342","28.3287847493261","29.3330421084406","25.6905471890113","23.7281128619105","24.8802519218626","26.5078640944921","26.9759885977916","28.0224165746054","26.2521669138061","30.4968964453192","30.9835557369078","35.0361274848786","37.4916861074401","37.8784827752584","36.3131962047795","34.7040640497174","36.9012480345922","37.5321560382963","40.3563505040494","40.255054084074","41.5839014485354","44.6547225590979","48.8150859100203","50.151354844731","51.8614645266421","54.1582642887247","46.4034260553624","48.0345098884393","51.8459523564253","50.6538321915647","49.1370186866781","46.25334497685","40.3318827165707","38.5102113170274","38.8386487593636","44.332248879537",
"Low income","LIC","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","24.5951921302166","21.9490814486233","20.4396730575267","18.9534155943507","24.3829748894339","20.4573352110294","20.5476837819369","21.1646449572337","22.3525848581788","22.1606330555664","23.6181745947845","22.4558618950988","22.6283886781213","23.1618339903894","27.2012836563814","24.8324514561205","27.0678612763513","27.7211537634959","24.9880262862428","30.0500105747734","36.381739519977","33.8122357691308","28.7738587340117","29.0379801302852","30.0701654990473","28.7662432457705","27.5330447122129","29.5625709396812","29.2470424229563","31.0978469017364","32.5674421236485","29.739288612305","33.3131020936352","34.7286887708003","46.0546552822731","46.0870593755282","44.4501118532536","40.3238651184288","36.0209267045227","36.4707139210694","34.3753893322846","38.8169764004797","39.670344092795","41.5809401696224","45.5557926408525","48.1487698195122","49.850653179327","48.9051483550006","47.2611375572128","41.0196762455625","44.7704771014985","48.6722847944362","48.3503452713865","46.1650968094202","44.8254633238775","38.1177854427939","37.6437894721585","38.7892369346227","38.5298167031405",
"Liechtenstein","LIE","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","56.6008046490836","51.0964363636364","50.8312769010043","54.5671904632891","61.7676119594508","42.3359722909451","43.2208228379513","38.3443620670577","38.9153760029856","37.7503206498504","31.7008196721312","29.4600711743772","27.6436020200695","29.2110410780265","34.8851541794624","36.5310230650563","32.2165678906069","35.5949954679045","66.3694831829368","72.7275659991983","77.0010221413862","66.5104993823893","60.015538402628","55.7865395843784","55.1669376764274","53.1240400307929","47.9609525613738","51.6449220477524","53.5655053112414","53.4257476448146","57.2296385152773","56.0088546912138","60.8058633897898","66.2560427571988","68.1367953526604","68.9425058253416","68.4355953695217","69.4279074260451","68.0089804771382","66.835595765862","71.7110602749921","68.5026580967147","65.3341197368962","62.478267931179","66.4487973977935","62.2024501158277","60.6227446880913","58.8588988813777","55.0304644270433","41.3490940714451","38.9840598023531","46.7203458206856","41.7480040902332","37.9599470356237","38.7051084841935","36.524205410573","35.7920245446943","36.7417720125731","38.7341973166284",
"Lower middle income","LMC","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","18.9999312085652","18.6059134640114","17.8377389664478","17.4842218635055","17.396081078392","18.2193933596979","21.888455788336","20.0486233473528","18.2944423726176","17.5265832412255","17.8216886496057","18.9843689963528","19.6622204483734","22.7264487709109","29.5475059881693","29.2683911489066","30.5547940641809","31.8241755128475","31.0184563519077","32.0160242327151","35.0022288584151","28.5845177206555","26.6691291276984","27.1216565854243","27.7855179099227","25.0062931433398","22.1702230516406","23.7010550526542","26.3124596964653","29.0388655629762","28.7191412770003","30.8332994009382","31.3147759458133","32.3326320990354","33.3538499421374","36.8578464513346","37.3558752452025","39.1921485842859","40.3100979944049","38.6246348709705","42.372689295223","40.4345237502704","40.1668481052517","40.9143122509659","44.6747379991849","48.262076138826","47.6607890260972","47.4610149091854","54.7553816211343","42.2925503458637","44.6230402089367","50.2882205256328","49.3048700218385","47.3669715877858","45.3279776455751","39.5248048110924","37.0014501940841","39.8941908181073","43.7587393371326",
"Low & middle income","LMY","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","20.0049607262042","20.2634787181203","18.3048008148923","18.3796806174378","18.1648715001282","17.5334072163149","18.0202830176392","18.0070235334889","17.8383488457332","17.3356618633325","17.8874750695991","18.1661510139146","17.9103086564855","20.0294930416248","26.0021770683372","25.7129020651856","25.5623623883824","26.146722704508","26.9155966610332","28.3361239459696","33.7924019617977","31.0064397594282","29.1095921638273","28.8114473056364","29.6563967393298","27.6027813340575","25.1972868051511","28.399540071558","30.5501230506039","31.8597431505499","29.4927641968768","29.8911804706634","31.0375730483794","31.989547679235","34.4668979754494","37.1941940862477","36.9714987353247","37.5863742232615","36.3728077180283","38.7267205135825","42.8987106579181","42.050992291731","44.5153927839813","47.5287137964373","51.7800131687664","53.0839964367259","53.6641332746382","52.2414254434496","53.4276098245252","42.9874131338609","46.0223831269447","48.2065379580131","46.9959657894755","45.5645837558392","44.0085292150005","40.5571542896774","38.1663959600254","39.6030144509565","42.0405339306501",
"Lesotho","LSO","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","60.72995951417","67.2282352941176","59.7240802675585","57.3991071428572","57.7601078167116","58.3102040816327","67.0207407407407","65.8107725017718","61.8441558441558","60.6366723259762","55.2818737270876","56.2223034734918","79.0945337620579","83.346016646849","88.8321951219512","117.678119349005","155.092211838006","128.293158834027","117.422260569456","128.557511256652","120.95614400476","130.358267716535","160.861680627397","133.437011181192","141.074003369625","136.248448275632","119.173479831299","128.111275220426","138.396040581626","137.867028851879","123.06864705495","124.94157689776","121.294684868475","120.034542814038","116.367717124275","126.461006792407","138.776841609337","133.868268174654","122.245674895873","113.719615272181","115.97041450071","123.893832560808","151.202524568219","137.930089250651","142.135250104838","122.507139105441","123.214994320892","149.627438776973","152.627045111958","145.725281681333","134.569012819774","131.709590312244","133.434098431307","119.635358589244","116.003943330096","114.009696264272","118.144823249863","121.593380334337","126.228485410382",
"Late-demographic dividend","LTE","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","18.213389702961","18.6740249286925","17.4056248084905","16.7918023490558","16.5243430556134","17.1575935954181","17.0298407887799","16.6727912242134","17.4672775789801","17.184702216729","17.2256041541298","17.2934957781721","17.7599206640882","20.1334953664894","28.8465428306766","28.0838683887613","28.4555001204932","27.750839290718","30.5020185220147","34.3912795397677","39.3504775822491","38.2343729545747","33.9683858683198","35.5963395268633","36.1714129397231","34.1175331545005","31.3088784188295","34.8564662572651","","37.6463400845039","37.4681227229564","35.7499164624859","37.2087904929479","39.5891018508744","42.0491989447669","42.4144403860012","41.2636205592097","41.8412414873758","41.2951259786563","46.2530600288483","51.0373971533858","50.6928183155937","52.839086455871","57.5292840732633","62.3029957657312","62.6302126050126","62.920465641817","61.315971198261","60.1616396680393","49.3544723515148","52.5137371689857","53.3829028419123","52.1782778593408","50.8268786850048","49.35985293044","45.9623147319429","43.6701877270326","44.4684587813693","46.0583518999066",
"Lithuania","LTU","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.7416567966725","94.3935252463911","93.9203774234417","84.5613418154064","71.4397767433793","80.3087803336528","89.2552618897997","92.3355518986208","90.2269939417708","95.7574678958983","104.705825664608","110.917835552064","104.574492137955","114.408295590407","92.8348685301244","118.939612761113","137.597290936711","143.707336170874","145.212973117692","137.434019970966","128.977008255763","121.803352128028","130.740785733249","131.305544347212",
"Luxembourg","LUX","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.3406276941252","92.4400323942297","103.84338619905","96.81860452587","99.6774909222962","104.643808747328","111.726669139664","118.179459303733","100.145152874599","103.583392468762","90.8477837433958","84.2659516830439","82.8702715202826","81.8236904393736","73.1024838822407","69.2334830105664","70.6833738764359","63.752056308182","61.9307676329599","57.755360193816",
"Latvia","LVA","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.9530265565915","63.0313542150523","67.3186934523567","69.7144304226278","62.0852718023154","63.87193177044","65.9500978268971","66.3179045021764","69.1751818421923","77.2614767015799","81.8909539823988","82.5102914274504","76.4690291210438","73.8481506174122","66.9205107902423","89.3322852129539","104.239179888791","111.447384063117","106.866120840408","102.613645728549","98.639879688395","95.3079891236644","101.413824346493","100.146121266702",
"Macao SAR, China","MAC","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","127.470556976414","132.859371640186","132.169329738059","124.849190842525","126.853700657895","129.916493665187","123.081200263071","116.388503502343","100.592374685504","94.1603609057765","76.5317844563848","67.762463076168","61.7155461325635","57.7327093984895","56.1035836520329","58.6582261093337","60.7501762212804","65.3255243676743","76.839607697727","75.228725465112","73.265547547003","70.9332089938236","65.2394173339614","57.8057529523495","52.6922123071203","46.8254666105766","37.6575630066762","26.5977252765838","23.108672167642","23.9608649654999","23.24572003211","21.8769075789397","22.5897960277784","26.3261865256079","22.463575351312","21.4737381404175","23.2321151173248",
"St. Martin (French part)","MAF","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","37.6506261343728","39.1965296582376","32.9046010577829","31.3482298553712","31.9475143786472","29.9492057640751","31.4977535037098","30.9223598858329","30.628939897312","28.6722414632826","29.6234254033265","27.613063042589","28.0245774255729","32.9051825557809","47.0593846153846","45.7549298288979","40.4723408726036","40.7334123108458","33.8297904050477","35.4257961413858","30.8162863472467","38.1489458606791","36.0438444574248","34.4461344553291","41.0260463678902","40.1233164195328","32.0416392149532","32.3267429989063","32.674200445082","33.5560010401452","37.0674610962513","34.5574287131894","33.582440993887","32.9421701622288","38.8381828658781","43.3099573757738","38.4254907348964","42.293516285343","41.7234570818935","42.181467039722","48.8094225601086","46.0775290539414","46.6725292041244","44.2301282607135","46.5350528585266","51.2968390690495","53.5016875783449","59.9053951168286","67.7903566731152","50.5235240479744","57.0197973041865","65.034715935211","67.4880356087706","62.8706683089753","63.7738042590255","59.7293087909307","62.4237405025263","64.0386601297662","67.5883186433485",
"Monaco","MCO","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.4174643483548","110.021568279932","105.954093176217","97.0143649832007","89.6835740037336","96.9397320450414","98.6037710040206","101.214442828998","110.505239198726","105.995175353525","113.206722354208","109.879711850242","114.333646437101","107.187577800259","83.8508204304422","77.362446993422","88.039962899103","84.6809055623187","83.3975250205444","80.5133904788729","76.8731041382829","75.1411091099933","75.038056888022","74.9043961672853",
"Madagascar","MDG","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","27.7826589715569","25.8881367314514","29.2173441728993","27.6553821177437","28.4118457520369","27.5923799063982","27.1031432782106","26.03412644288","27.7220526726715","27.7359410363403","28.3309159325521","30.0956818425966","27.6537400782822","24.5604771439972","27.3792833180629","29.2153139001528","25.6663606667757","29.0385845268313","31.126450331479","29.882497848553","24.7641107043692","23.9508084881559","20.5603878621662","18.5102179677776","23.8136914363643","23.653816907203","20.5015584078528","24.6722605672197","25.956930615688","26.3404505701722","31.4783825585824","29.436796530629","26.3848791173706","25.1865838529095","33.4560421858605","35.918844187757","28.4854031346506","34.1251044089277","32.9258439840516","35.6689858473544","49.540013635351","45.1697972327253","25.3112475696404","39.4590451337731","61.2291500581579","50.8206207564279","50.5630615829291","52.7446596134522","54.0847595899326","49.7171817776705","42.7609084643262","45.4375340279169","46.4728045064571","48.8884279186591","50.8079967110337","49.7011387748331","52.4167166793116","56.8470694583214","58.5349692017997",
"Maldives","MDV","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","87.1334996880848","89.3226855959775","110.564445737562","121.044885945548","64.8380829015544","59.769605671245","49.3297851369998","79.2813819577735","77.1007835720076","83.361736897397","100.423543157587","96.9450873972384","89.1686871035239","75.6996065332465","83.4540693868645","88.4736270522348","84.816827013771","86.3793019342465","83.3184598123756","83.6671315841955","79.7645957414519","57.804149845085","58.4149102943738","59.2137185378391","67.0834829185982","77.9636655580089","73.1335522042954","70.8633975669885","75.6719954656231","48.2668517322369","49.8034126258708","65.2765098531897","64.7224394260969","62.6401478134276","62.0444104358951","51.9780773246762","53.9413217340738","55.0400712636021","62.9707580681619",
"Middle East & North Africa","MEA","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","40.6304575417406","38.8438433787947","34.7170970102345","38.0799430084138","39.2067611594702","37.3962952485003","37.5463114455203","37.4777676424352","41.0091898911136","41.2155554764519","40.5014551490958","44.4228180251207","39.8463270294345","43.7143037637545","59.8638961586413","59.7276864687504","57.3960567547087","57.2962026766909","57.346048713439","58.3590588578429","65.2877844170366","66.490927785029","58.5346641975572","49.4212491503982","45.2186249620861","39.552103632317","31.1663903147841","37.9992973797916","41.9385693879304","45.9461599243305","40.2092801910633","54.7525607451847","55.3879266423308","55.1628528084691","53.7883289920007","53.7570742443194","53.8348776667576","52.1598051620122","47.5498977580471","48.3998169698347","54.4457274656228","52.350044060942","55.5366116702011","58.8423106187425","66.2158372108482","70.6591185242172","71.2568365655345","72.9523080476304","77.6822563952958","65.7369200965838","67.5447710411024","71.6690464419655","72.8813104411707","73.4641618322464","70.0659255428344","63.5534913221501","58.7512798944015","61.8762601890038","68.196705759975",
"Mexico","MEX","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","14.9539877300614","13.8771186440678","13.6381578947368","13.1191037735849","12.6842629482072","12.3855311355311","11.5296052631579","10.8923192771084","10.9468664850136","10.8066502463054","10.8755630630631","9.97704081632653","9.76106194690266","10.9696092619392","12.5208333333333","10.7772727272727","10.6092633114515","11.8023580313683","13.769756097561","15.6567926988266","19.5842735755741","19.6124905602537","22.6408053087813","24.6088609241948","24.8516380452341","23.4981300034431","29.2656795073442","32.0569088583915","33.0887545467269","32.3264604811659","32.2518064996591","30.1501454005393","30.4025030825168","23.8514874808582","27.0679076764307","42.7603878113054","45.7396989371438","44.6734565605675","46.8245019808591","47.0609012294448","48.852621146843","43.8196430691215","43.2283697047315","46.6773682888243","49.8874641650988","50.4226769020712","52.6393042623663","53.3930830251664","54.916667199436","52.3559173612781","57.5259268957524","60.1984972016312","62.5471037242387","60.4954437939034","61.5027507245272","67.1326457866584","71.5757096528723","72.6686010660437","75.7586426214214",
"Marshall Islands","MHL","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.9280217292893","63.1885491359653","75.1822213160712","81.205231071303","77.9680001757025","69.3739254582198","85.1292206049727","81.5104383265408","82.9890490537444","72.4439288694702","67.1560163051128","71.3102282019913","57.690036840497","59.9207482972521","65.7393147558306","70.9289166159656","79.1870535258797","86.2765227806271","75.7312582505385","78.2615327985462","78.5398396609173","82.5593395252838","110.323690921512","103.889927467516","133.361769446117","111.110645238385","104.302448704766","86.812366755538","85.8621095651933","81.3034410946774","66.6592152064794",
"Middle income","MIC","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","19.8058570212276","20.1869556864392","18.2112812706443","18.3494140654216","17.938792598831","17.4174656005052","17.9135026381571","17.8820483842458","17.6639021074723","17.1443206312289","17.677543163269","18.0042574534351","17.7390817058186","19.9241191093782","25.9629823339958","25.7435526723431","25.5129141839441","26.0940037024693","26.9859093560099","28.2798031922632","33.7102545085749","30.9187430482455","29.1201229981488","28.8042678743071","29.6440639661775","27.5693680073207","25.1278133979547","28.3668668065415","30.5888230640025","31.8806961799385","29.4088621598878","29.8956038111409","30.98626607361","31.9329333006751","34.2867659909125","37.0534972199704","36.848320958525","37.5414779404267","36.379148878289","38.76898928938","43.0741884666978","42.1126213562068","44.6150645779472","47.6466957771442","51.8987933706408","53.1744835886273","53.7300253476282","52.2973834269512","53.5153358087845","43.0172464450576","46.0394199703919","48.2005383725828","46.977997407811","45.5563939364668","43.9969301346982","40.5938824807452","38.1740483745787","39.6146033174231","42.0927840796287",
"North Macedonia","MKD","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.6930114460745","84.0274452460913","72.2603896103896","62.4562141427057","59.6372708022393","76.7630057803468","85.8844696692656","76.7908136112842","90.5681040515432","76.8808204664947","77.4195427351584","74.2576342977514","81.0879402819229","84.1881474937347","89.8382198064747","104.108711761409","109.732548338114","82.7613509654577","93.8114355036406","109.62746700676","108.124458402882","100.936314996683","107.944952343589","108.867635744623","109.524767575383","118.932481754784","125.945667173501",
"Mali","MLI","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","16.33426319217","13.0900726719302","16.4747634687005","22.2362827635248","21.390536545065","21.3720295349455","29.803950660381","45.2902528405995","27.5667598096592","25.4464306443479","27.0517800607718","32.5508491916548","31.9037589948246","36.5973383364936","33.7238069735049","35.7637156294438","39.9147627636976","33.3351715494004","30.3118253612242","35.3640490702543","26.40352779946","33.1021905786773","34.2832748705864","35.8326443624269","36.0848947160078","33.5609188877344","39.4566776306633","44.3836761095114","44.8192677156606","43.338741673202","48.1998166721327","45.0972016236062","40.5586553213026","45.7325912724678","49.4905789915193","46.3267891987989","46.7523740148835","42.9793564012373","42.3536681840467","48.8419969361144","45.9261016900527","55.7491431476685","41.8425585963461","50.7924641974506","44.1204541822742","49.2977921811736","46.397469634981","46.5989104129762","49.7500074351613","49.08360706533","46.8851420207579","45.7239183460532",
"Malta","MLT","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","79.7696820965307","78.2372416860667","82.6787230400483","97.5110026146261","131.615994200682","113.985820010846","123.310170308483","128.681953243258","115.538451346574","118.146310751212","113.657986004799","105.269984248077","97.2039191405149","94.0150040684453","100.832382776407","103.682538476702","96.4406702893379","99.5861371776812","102.353372712876","109.649186357719","121.586223259569","122.325429649448","128.097783269148","130.260897376618","133.963849557893","139.65392718275","126.937123031759","113.160027014858","114.74045345726","116.807207113243","136.222430544495","100.487765078946","99.6624039517014","100.410814023818","101.570562130178","95.0764862604772","105.118755685932","104.536392531481","97.8150129717558","86.0087479229792","98.9353738919615","112.402610632459","117.760107777215","96.3335070633034","86.210390767747","80.7616092906565","83.5386156454415","65.3002472644796","64.1931960950172",
